t;u;yr;yl;freq;dtheta
201.9869;-46;171;-20;0.7207;-0.2061
201.9969;-45;171;-20;0.7206;-0.2740
202.0069;-44;171;-20;0.7205;-0.3172
202.0169;-43;170;-20;0.7204;-0.3428
202.0269;-42;170;-19;0.7204;-0.3620
202.0369;-41;170;-19;0.7203;-0.3364
202.0469;-40;170;-19;0.7202;-0.3100
202.0569;-38;169;-18;0.7201;-0.2852
202.0669;-37;169;-18;0.7200;-0.2476
202.0769;-35;168;-17;0.7199;-0.1565
202.0869;-34;168;-17;0.7199;-0.1333
202.0969;-32;168;-16;0.7198;-0.1632
202.1069;-30;167;-16;0.7197;-0.1022
202.1169;-29;167;-15;0.7196;-0.1104
202.1269;-27;167;-15;0.7195;-0.1325
202.1369;-25;166;-14;0.7194;-0.1339
202.1469;-23;166;-14;0.7193;-0.1512
202.1569;-21;165;-14;0.7193;-0.1645
202.1669;-19;165;-13;0.7192;-0.1802
202.1769;-17;165;-13;0.7191;-0.2554
202.1869;-14;164;-13;0.7190;-0.3049
202.1969;-12;163;-12;0.7189;-0.2695
202.2069;-10;163;-10;0.7189;-0.3721
202.2169;-8;163;-10;0.7188;-0.3638
202.2269;-6;161;-9;0.7187;-0.4632
202.2369;-3;160;-9;0.7186;-0.4848
202.2469;-1;159;-8;0.7185;-0.5741
202.2569;0;158;-7;0.7184;-0.6119
202.2669;2;158;-6;0.7184;-0.6447
202.2769;5;157;-5;0.7183;-0.7926
202.2869;7;156;-4;0.7182;-0.7891
202.2969;9;155;-2;0.7181;-0.8949
202.3069;11;153;0;0.7180;-0.9005
202.3169;14;152;2;0.7179;-1.0007
202.3269;16;150;4;0.7179;-1.0358
202.3369;18;146;7;0.7178;-1.1070
202.3469;20;141;12;0.7177;-1.1184
202.3569;22;138;14;0.7176;-1.2320
202.3669;24;138;14;0.7175;-1.2410
202.3769;26;136;16;0.7174;-1.3060
202.3869;28;133;18;0.7174;-1.3908
202.3969;30;132;20;0.7173;-1.2424
202.4069;31;130;22;0.7172;-1.5181
202.4169;33;129;24;0.7171;-1.3505
202.4269;35;127;26;0.7170;-1.3964
202.4369;36;124;28;0.7169;-1.3889
202.4469;38;123;30;0.7169;-1.1899
202.4569;39;120;32;0.7168;-1.3404
202.4669;40;119;34;0.7167;-1.1664
202.4769;42;117;36;0.7166;-1.2333
202.4869;43;115;37;0.7165;-1.1829
202.4969;44;114;39;0.7164;-0.9762
202.5069;45;113;40;0.7164;-1.0771
202.5169;46;111;42;0.7163;-0.9087
202.5269;47;110;43;0.7162;-0.7856
202.5369;47;109;45;0.7161;-0.7265
202.5469;48;107;46;0.7160;-0.7648
202.5569;48;106;47;0.7159;-0.4683
202.5669;49;106;48;0.7159;-0.4587
202.5769;49;105;49;0.7158;-0.3444
202.5869;49;105;50;0.7157;-0.2580
202.5969;49;103;50;0.7156;-0.1834
202.6069;49;103;51;0.7155;-0.0747
202.6169;49;103;52;0.7155;-0.0001
202.6269;49;102;53;0.7154;0.0535
202.6369;49;102;53;0.7153;0.1385
202.6469;49;102;53;0.7152;0.1896
202.6569;48;102;54;0.7151;0.2541
202.6669;47;102;54;0.7150;0.3082
202.6769;47;102;54;0.7150;0.3567
202.6869;46;102;54;0.7149;0.3913
202.6969;45;102;54;0.7148;0.4265
202.7069;44;102;54;0.7147;0.4414
202.7169;43;102;53;0.7146;0.4505
202.7269;42;102;53;0.7145;0.4446
202.7369;41;102;53;0.7145;0.4446
202.7469;39;102;52;0.7144;0.3788
202.7569;38;103;52;0.7143;0.3721
202.7669;36;103;51;0.7142;0.2842
202.7769;35;103;51;0.7141;0.2195
202.7869;33;103;51;0.7141;0.1470
202.7969;32;104;50;0.7140;0.1059
202.8069;30;104;50;0.7139;0.0305
202.8169;28;104;50;0.7138;0.0135
202.8269;26;105;49;0.7137;0.0020
202.8369;24;105;49;0.7136;-0.0185
202.8469;22;105;49;0.7136;-0.0161
202.8569;20;106;49;0.7135;-0.0017
202.8669;18;106;48;0.7134;0.0311
202.8769;16;106;48;0.7133;0.0780
202.8869;14;107;48;0.7132;0.1355
202.8969;12;107;48;0.7132;0.1811
202.9069;10;107;47;0.7131;0.2272
202.9169;7;108;47;0.7130;0.2472
202.9269;5;108;46;0.7129;0.3335
202.9369;3;109;46;0.7128;0.3508
202.9469;1;109;45;0.7127;0.3671
202.9569;0;110;44;0.7127;0.5835
202.9669;-3;112;44;0.7126;0.4643
202.9769;-5;112;42;0.7125;0.6032
202.9869;-7;113;41;0.7124;0.5571
202.9969;-9;113;41;0.7123;0.6799
203.0069;-12;115;40;0.7123;0.8901
203.0169;-14;117;37;0.7122;0.7716
203.0269;-16;119;34;0.7121;0.8816
203.0369;-18;123;30;0.7120;0.9410
203.0469;-20;127;26;0.7119;1.2850
203.0569;-22;128;26;0.7118;0.9775
203.0669;-24;129;25;0.7118;1.2874
203.0769;-26;131;23;0.7117;1.2776
203.0869;-28;132;20;0.7116;1.2930
203.0969;-30;134;18;0.7115;1.4399
203.1069;-31;137;17;0.7114;1.4063
203.1169;-33;138;16;0.7114;1.4750
203.1269;-35;140;13;0.7113;1.4612
203.1369;-36;142;10;0.7112;1.4612
203.1469;-38;143;8;0.7111;1.4876
203.1569;-39;146;7;0.7110;1.4894
203.1669;-40;148;5;0.7109;1.4151
203.1768;-42;149;2;0.7109;1.4577
203.1879;-43;151;1;0.7108;1.1923
203.1982;-44;154;-1;0.7107;1.2736
203.2080;-45;155;-2;0.7106;1.0388
203.2179;-46;157;-4;0.7105;1.3269
203.2279;-47;159;-7;0.7104;1.1923
203.2379;-47;160;-8;0.7104;1.0753
203.2479;-48;161;-10;0.7103;1.1041
203.2579;-48;163;-11;0.7102;0.9285
203.2679;-49;164;-12;0.7101;0.8712
203.2779;-49;165;-13;0.7100;0.7769
203.2879;-49;166;-15;0.7100;0.6418
203.2979;-49;167;-15;0.7099;0.5541
203.3079;-49;168;-16;0.7098;0.4497
203.3179;-49;168;-16;0.7097;0.3338
203.3279;-49;169;-17;0.7096;0.2426
203.3379;-49;169;-18;0.7096;0.1683
203.3479;-49;169;-19;0.7095;0.0529
203.3579;-48;169;-19;0.7094;-0.0222
203.3679;-47;170;-20;0.7093;-0.1078
203.3779;-47;170;-20;0.7092;-0.1858
203.3879;-46;170;-20;0.7092;-0.2341
203.3979;-45;170;-20;0.7091;-0.2682
203.4079;-44;170;-20;0.7090;-0.3020
203.4179;-43;170;-19;0.7089;-0.3241
203.4279;-42;170;-19;0.7088;-0.3271
203.4379;-41;170;-19;0.7087;-0.3025
203.4479;-40;169;-18;0.7087;-0.2666
203.4579;-38;169;-18;0.7086;-0.2175
203.4679;-37;168;-18;0.7085;-0.1581
203.4779;-35;168;-17;0.7084;-0.0950
203.4879;-34;168;-16;0.7083;-0.1325
203.4979;-32;167;-16;0.7083;-0.0936
203.5079;-30;167;-15;0.7082;-0.0784
203.5179;-29;167;-15;0.7081;-0.0803
203.5279;-27;166;-14;0.7080;-0.1128
203.5379;-25;166;-14;0.7079;-0.1078
203.5479;-23;166;-14;0.7079;-0.1344
203.5579;-21;165;-14;0.7078;-0.1650
203.5679;-19;165;-13;0.7077;-0.1856
203.5779;-17;164;-13;0.7076;-0.2106
203.5879;-15;164;-13;0.7075;-0.2500
203.5979;-12;163;-12;0.7075;-0.2317
203.6079;-10;163;-11;0.7074;-0.3681
203.6179;-8;163;-10;0.7073;-0.3588
203.6279;-6;162;-10;0.7072;-0.4440
203.6379;-4;161;-9;0.7071;-0.4960
203.6479;-2;160;-8;0.7071;-0.5466
203.6579;0;158;-8;0.7070;-0.6322
203.6679;2;158;-6;0.7069;-0.6868
203.6779;4;157;-5;0.7068;-0.7353
203.6879;6;156;-4;0.7067;-0.8320
203.6979;9;155;-3;0.7066;-0.8448
203.7079;11;153;-1;0.7066;-0.9583
203.7179;13;152;2;0.7065;-0.9868
203.7279;15;150;4;0.7064;-1.0462
203.7379;17;147;7;0.7063;-1.1198
203.7479;19;142;11;0.7062;-1.1765
203.7579;21;138;13;0.7062;-1.2354
203.7679;23;138;14;0.7061;-1.4006
203.7779;25;137;16;0.7060;-1.2234
203.7879;27;134;18;0.7059;-1.5632
203.7979;29;133;20;0.7058;-1.3679
203.8079;31;131;21;0.7058;-1.6322
203.8179;32;129;24;0.7057;-1.4355
203.8279;34;127;25;0.7056;-1.4318
203.8379;35;125;28;0.7055;-1.5784
203.8479;37;123;29;0.7054;-1.3167
203.8579;38;121;31;0.7054;-1.6130
203.8679;40;119;33;0.7053;-1.3934
203.8779;41;118;35;0.7052;-1.3934
203.8879;42;116;36;0.7051;-1.4028
203.8979;43;115;38;0.7050;-1.2165
203.9079;44;114;40;0.7050;-1.1875
203.9179;45;111;41;0.7049;-1.1576
203.9279;46;111;42;0.7048;-1.0398
203.9379;47;110;44;0.7047;-0.9365
203.9479;48;109;45;0.7046;-0.8062
203.9579;48;107;46;0.7046;-0.8189
203.9679;49;107;47;0.7045;-0.6705
203.9779;49;106;48;0.7044;-0.6036
203.9879;49;105;49;0.7043;-0.4587
203.9979;49;105;50;0.7042;-0.3364
204.0079;49;104;50;0.7042;-0.2618
204.0179;49;104;51;0.7041;-0.1869
204.0279;49;103;52;0.7040;-0.0915
204.0379;49;103;52;0.7039;-0.0411
204.0479;49;103;53;0.7038;0.0332
204.0579;48;102;53;0.7038;0.0945
204.0679;48;102;53;0.7037;0.1784
204.0779;47;102;54;0.7036;0.2021
204.0879;47;102;54;0.7035;0.2578
204.0979;46;102;54;0.7034;0.2885
204.1079;45;102;53;0.7034;0.3119
204.1179;44;102;53;0.7033;0.3234
204.1279;43;102;53;0.7032;0.3133
204.1379;42;102;52;0.7031;0.3231
204.1479;41;103;52;0.7030;0.2733
204.1579;39;103;52;0.7030;0.2522
204.1679;38;103;51;0.7029;0.1846
204.1779;37;103;51;0.7028;0.1457
204.1879;35;103;51;0.7027;0.0972
204.1979;33;104;50;0.7026;0.0599
204.2079;32;104;50;0.7026;0.0249
204.2179;30;104;50;0.7025;-0.0188
204.2279;28;104;50;0.7024;-0.0371
204.2379;26;104;50;0.7023;-0.0515
204.2479;25;104;50;0.7023;-0.0454
204.2579;23;104;50;0.7022;-0.0363
204.2679;21;105;50;0.7021;-0.0052
204.2779;19;105;50;0.7020;0.0252
204.2879;17;105;49;0.7019;0.0780
204.2979;15;105;49;0.7019;0.1249
204.3079;12;105;49;0.7018;0.1619
204.3179;10;105;49;0.7017;0.2037
204.3279;8;106;48;0.7016;0.2490
204.3379;6;107;48;0.7015;0.3668
204.3479;4;107;47;0.7015;0.4529
204.3579;2;108;47;0.7014;0.3743
204.3679;0;108;46;0.7013;0.5310
204.3779;-2;109;46;0.7012;0.5166
204.3879;-4;110;45;0.7011;0.6879
204.3979;-6;112;43;0.7011;0.6711
204.4079;-8;113;42;0.7010;0.7678
204.4179;-11;113;41;0.7009;0.7567
204.4279;-13;115;39;0.7008;0.9847
204.4379;-15;117;37;0.7007;0.9181
204.4479;-17;120;33;0.7007;1.0322
204.4579;-19;125;29;0.7006;1.1150
204.4679;-21;128;26;0.7005;1.3229
204.4779;-23;129;25;0.7004;1.2288
204.4879;-25;130;24;0.7003;1.3613
204.4979;-27;132;21;0.7003;1.5089
204.5079;-29;134;19;0.7002;1.4345
204.5179;-30;136;18;0.7001;1.5696
204.5279;-32;137;16;0.7000;1.4817
204.5379;-34;139;13;0.7000;1.6472
204.5479;-35;141;10;0.6999;1.6008
204.5579;-37;143;8;0.6998;1.5971
204.5679;-38;146;7;0.6997;1.5795
204.5779;-40;148;5;0.6996;1.5267
204.5879;-41;150;2;0.6996;1.5177
204.5979;-42;151;1;0.6995;1.3716
204.6079;-43;154;-1;0.6994;1.4822
204.6179;-44;156;-3;0.6993;1.3154
204.6279;-45;157;-5;0.6992;1.3543
204.6379;-46;159;-7;0.6992;1.2187
204.6479;-47;160;-9;0.6991;1.0868
204.6579;-47;162;-10;0.6990;1.0804
204.6679;-48;163;-11;0.6989;0.9568
204.6779;-48;165;-12;0.6989;0.8313
204.6879;-49;165;-14;0.6988;0.8443
204.6979;-49;167;-15;0.6987;0.5672
204.7079;-49;167;-16;0.6986;0.5986
204.7179;-49;168;-16;0.6985;0.4047
204.7279;-49;169;-17;0.6985;0.3578
204.7379;-49;169;-18;0.6984;0.2605
204.7479;-49;169;-19;0.6983;0.1379
204.7579;-49;169;-19;0.6982;0.0468
204.7679;-49;170;-20;0.6981;-0.0547
204.7779;-48;170;-20;0.6981;-0.1549
204.7879;-48;170;-20;0.6980;-0.2125
204.7979;-47;170;-20;0.6979;-0.2812
204.8079;-46;170;-20;0.6978;-0.3369
204.8179;-45;170;-20;0.6978;-0.3838
204.8279;-44;170;-19;0.6977;-0.4115
204.8379;-43;170;-19;0.6976;-0.3987
204.8479;-42;170;-19;0.6975;-0.3774
204.8579;-41;169;-18;0.6974;-0.3420
204.8679;-40;169;-18;0.6974;-0.2865
204.8779;-39;168;-18;0.6973;-0.3486
204.8883;-37;168;-17;0.6972;-0.4792
204.8989;-36;167;-16;0.6971;-0.2423
204.9088;-34;167;-16;0.6970;-0.2223
204.9189;-32;167;-15;0.6970;-0.2247
204.9289;-31;166;-15;0.6969;-0.2274
204.9389;-29;166;-14;0.6968;-0.2221
204.9489;-27;166;-14;0.6967;-0.2362
204.9589;-25;165;-14;0.6966;-0.2615
204.9689;-23;165;-13;0.6966;-0.2666
204.9789;-21;165;-13;0.6965;-0.3111
204.9889;-20;164;-13;0.6964;-0.3049
204.9989;-17;164;-13;0.6963;-0.2903
205.0089;-15;163;-12;0.6963;-0.3071
205.0189;-13;163;-11;0.6962;-0.4065
205.0289;-11;163;-10;0.6961;-0.3356
205.0389;-9;162;-10;0.6960;-0.4025
205.0489;-7;161;-10;0.6959;-0.4909
205.0589;-5;161;-9;0.6959;-0.4416
205.0689;-3;160;-8;0.6958;-0.5437
205.0789;0;158;-8;0.6957;-0.5948
205.0889;1;158;-6;0.6956;-0.6420
205.0989;3;157;-5;0.6956;-0.6849
205.1089;5;156;-4;0.6955;-0.7555
205.1189;7;155;-3;0.6954;-0.7158
205.1289;9;154;-2;0.6953;-0.9410
205.1389;12;153;1;0.6952;-0.8173
205.1489;14;151;3;0.6952;-0.9668
205.1589;16;148;6;0.6951;-0.9559
205.1689;18;144;10;0.6950;-1.0137
205.1789;20;139;12;0.6949;-1.3420
205.1889;22;139;13;0.6949;-0.9210
205.1989;24;138;15;0.6948;-1.3569
205.2089;26;135;16;0.6947;-1.2695
205.2189;27;134;18;0.6946;-1.1957
205.2289;29;132;20;0.6945;-1.2421
205.2389;31;130;22;0.6945;-1.4065
205.2489;33;129;24;0.6944;-1.2714
205.2589;34;127;26;0.6943;-1.3180
205.2689;36;125;28;0.6942;-1.3377
205.2789;37;123;29;0.6942;-1.1957
205.2889;39;121;31;0.6941;-1.4179
205.2989;40;120;33;0.6940;-1.2229
205.3089;41;119;35;0.6939;-1.2072
205.3189;42;116;36;0.6938;-1.2341
205.3289;43;115;38;0.6938;-1.0329
205.3389;44;114;39;0.6937;-1.0001
205.3489;45;112;40;0.6936;-0.9991
205.3589;46;111;42;0.6935;-0.8610
205.3689;47;110;43;0.6935;-0.7670
205.3789;48;109;45;0.6934;-0.6772
205.3889;48;108;46;0.6933;-0.6591
205.3989;49;107;47;0.6932;-0.4571
205.4089;49;107;48;0.6931;-0.4382
205.4189;49;106;48;0.6931;-0.3279
205.4289;49;105;49;0.6930;-0.2341
205.4389;49;105;50;0.6929;-0.1128
205.4489;49;105;50;0.6928;-0.0259
205.4589;49;105;51;0.6928;0.0423
205.4689;49;104;52;0.6927;0.1025
205.4789;49;104;52;0.6926;0.1720
205.4889;49;103;52;0.6925;0.2512
205.4989;48;103;53;0.6924;0.3215
205.5089;47;103;53;0.6924;0.3777
205.5189;47;103;53;0.6923;0.4260
205.5289;46;103;53;0.6922;0.4553
205.5389;45;103;53;0.6921;0.4843
205.5489;44;103;53;0.6921;0.5048
205.5589;43;103;52;0.6920;0.5016
205.5689;42;103;52;0.6919;0.5051
205.5789;41;103;52;0.6918;0.4921
205.5889;40;103;52;0.6918;0.4731
205.5989;38;103;51;0.6917;0.4254
205.6089;37;103;51;0.6916;0.3860
205.6189;36;104;51;0.6915;0.1542
205.6289;34;104;50;0.6914;0.1049
205.6389;32;104;50;0.6914;0.0636
205.6489;31;104;50;0.6913;0.0143
205.6589;29;105;50;0.6912;0.0087
205.6689;27;105;50;0.6911;-0.0145
205.6789;25;105;50;0.6911;-0.0020
205.6889;24;105;50;0.6910;0.0071
205.6989;22;105;50;0.6909;0.0273
205.7089;20;105;50;0.6908;0.0596
205.7189;18;105;49;0.6908;0.0900
205.7289;16;106;49;0.6907;0.1363
205.7389;14;106;49;0.6906;0.1838
205.7489;11;106;49;0.6905;0.2347
205.7589;9;106;48;0.6904;0.2879
205.7689;7;107;48;0.6904;0.3873
205.7789;5;107;47;0.6903;0.4281
205.7889;3;108;46;0.6902;0.4404
205.7989;1;108;46;0.6901;0.5331
205.8089;0;109;45;0.6901;0.5030
205.8189;-3;111;44;0.6900;0.7263
205.8289;-5;112;43;0.6899;0.6330
205.8389;-7;113;42;0.6898;0.7609
205.8489;-9;113;41;0.6898;0.7058
205.8589;-11;115;40;0.6897;0.8739
205.8689;-13;117;38;0.6896;0.8257
205.8789;-15;120;34;0.6895;0.9624
205.8889;-17;123;31;0.6894;1.0101
205.8989;-19;127;26;0.6894;1.3639
205.9089;-21;129;25;0.6893;0.9901
205.9189;-23;129;24;0.6892;1.2715
205.9289;-25;131;22;0.6891;1.3154
205.9389;-27;133;20;0.6891;1.2771
205.9489;-29;135;18;0.6890;1.4633
205.9589;-30;137;17;0.6889;1.2984
205.9689;-32;138;15;0.6888;1.4713
205.9789;-34;140;12;0.6888;1.4449
205.9889;-35;142;10;0.6887;1.3996
205.9989;-37;144;8;0.6886;1.4359
206.0089;-38;146;7;0.6885;1.4513
206.0189;-40;148;5;0.6885;1.4241
206.0289;-41;150;2;0.6884;1.4039
206.0389;-42;152;1;0.6883;1.2507
206.0489;-43;154;-1;0.6882;1.3788
206.0589;-44;155;-2;0.6882;1.1510
206.0689;-45;157;-4;0.6881;1.2078
206.0789;-46;158;-6;0.6880;1.1015
206.0889;-47;159;-8;0.6879;0.9733
206.0989;-47;161;-9;0.6878;0.9839
206.1089;-48;162;-10;0.6878;0.8057
206.1189;-48;163;-11;0.6877;0.7900
206.1289;-49;164;-12;0.6876;0.5901
206.1389;-49;165;-13;0.6875;0.5627
206.1489;-49;166;-14;0.6875;0.4126
206.1589;-49;166;-15;0.6874;0.2869
206.1689;-49;167;-15;0.6873;0.1941
206.1789;-49;167;-16;0.6872;0.0958
206.1889;-49;167;-16;0.6872;-0.0214
206.1989;-49;168;-16;0.6871;-0.1200
206.2089;-49;168;-17;0.6870;-0.1984
206.2189;-48;168;-17;0.6869;-0.2676
206.2289;-48;168;-18;0.6869;-0.3220
206.2389;-47;168;-18;0.6868;-0.3918
206.2489;-46;168;-18;0.6867;-0.4499
206.2589;-46;168;-18;0.6866;-0.4800
206.2689;-45;168;-18;0.6866;-0.4875
206.2789;-44;168;-18;0.6865;-0.4896
206.2889;-43;168;-18;0.6864;-0.4677
206.2989;-42;168;-17;0.6863;-0.4065
206.3089;-40;167;-17;0.6862;-0.3716
206.3189;-39;167;-16;0.6862;-0.3366
206.3289;-38;167;-16;0.6861;-0.2679
206.3389;-36;167;-15;0.6860;-0.2722
206.3489;-35;167;-15;0.6859;-0.2743
206.3589;-33;166;-14;0.6859;-0.2655
206.3689;-32;166;-14;0.6858;-0.2668
206.3789;-30;166;-14;0.6857;-0.2772
206.3889;-28;165;-14;0.6856;-0.2927
206.3989;-27;165;-14;0.6856;-0.2945
206.4089;-25;165;-13;0.6855;-0.3284
206.4189;-23;164;-13;0.6854;-0.3055
206.4289;-21;164;-13;0.6853;-0.3105
206.4389;-19;163;-13;0.6853;-0.2975
206.4489;-17;163;-12;0.6852;-0.3148
206.4589;-15;163;-11;0.6851;-0.3620
206.4689;-13;163;-11;0.6850;-0.3028
206.4789;-11;162;-10;0.6850;-0.3585
206.4889;-9;161;-10;0.6849;-0.4459
206.4989;-7;161;-9;0.6848;-0.4043
206.5089;-4;161;-9;0.6847;-0.4374
206.5189;-2;159;-8;0.6847;-0.5615
206.5289;0;158;-8;0.6846;-0.5237
206.5389;1;158;-6;0.6845;-0.5426
206.5489;3;157;-5;0.6844;-0.6980
206.5589;5;156;-4;0.6844;-0.6977
206.5689;7;155;-3;0.6843;-0.7238
206.5789;9;154;-1;0.6842;-0.8509
206.5888;12;153;1;0.6841;-0.7744
206.5989;14;151;3;0.6841;-0.9674
206.6089;16;149;4;0.6840;-0.8906
206.6189;18;145;8;0.6839;-0.9604
206.6289;20;141;12;0.6838;-1.1126
206.6389;22;139;14;0.6838;-0.8120
206.6489;24;138;14;0.6837;-1.1113
206.6589;25;136;16;0.6836;-1.1304
206.6689;27;135;18;0.6835;-1.1086
206.6789;29;133;20;0.6835;-1.1739
206.6889;31;131;21;0.6834;-1.2802
206.6989;32;130;23;0.6833;-1.1419
206.7089;34;128;25;0.6832;-1.1616
206.7189;35;126;27;0.6832;-1.3199
206.7289;37;124;29;0.6831;-1.1299
206.7389;38;123;30;0.6830;-1.2317
206.7489;40;121;32;0.6829;-1.1776
206.7589;41;119;34;0.6829;-1.2154
206.7689;42;118;36;0.6828;-1.2453
206.7789;43;116;37;0.6827;-1.3361
206.7889;44;115;38;0.6826;-1.0660
206.7989;45;114;40;0.6826;-1.1206
206.8089;46;112;41;0.6825;-1.0529
206.8189;47;111;43;0.6824;-0.9269
206.8289;47;110;44;0.6823;-0.8629
206.8389;48;110;45;0.6823;-0.7142
206.8489;48;109;46;0.6822;-0.6993
206.8589;49;107;47;0.6821;-0.6167
206.8689;49;107;48;0.6820;-0.4976
206.8789;49;107;48;0.6820;-0.4123
206.8889;49;106;49;0.6819;-0.3316
206.8989;49;106;50;0.6818;-0.2141
206.9089;49;105;50;0.6817;-0.1245
206.9189;49;105;51;0.6817;-0.0459
206.9289;49;105;52;0.6816;0.0385
206.9389;49;105;52;0.6815;0.0996
206.9489;48;105;52;0.6814;0.1651
206.9589;48;105;53;0.6814;0.2275
206.9689;47;105;53;0.6813;0.2909
206.9789;47;105;53;0.6812;0.3300
206.9889;46;105;53;0.6811;0.3596
206.9989;45;105;52;0.6811;0.3812
207.0089;44;105;52;0.6810;0.4007
207.0189;43;105;52;0.6809;0.4140
207.0289;42;105;52;0.6808;0.4089
207.0389;41;106;51;0.6808;0.3700
207.0489;39;106;51;0.6807;0.3506
207.0589;38;106;51;0.6806;0.3324
207.0689;37;106;50;0.6805;0.3050
207.0789;35;107;50;0.6805;0.2323
207.0889;34;107;50;0.6804;0.2365
207.0989;32;107;49;0.6803;0.1830
207.1089;30;107;48;0.6802;0.1736
207.1189;29;107;48;0.6802;0.1925
207.1289;27;108;48;0.6801;0.1758
207.1389;25;108;48;0.6800;0.2147
207.1489;23;108;47;0.6799;0.2269
207.1589;21;108;47;0.6799;0.2291
207.1689;20;108;47;0.6798;0.2349
207.1789;18;109;46;0.6797;0.2328
207.1889;16;109;46;0.6796;0.2288
207.1989;14;109;46;0.6796;0.2245
207.2089;11;109;46;0.6795;0.2224
207.2189;9;110;46;0.6794;0.2477
207.2289;7;111;45;0.6793;0.1910
207.2389;5;111;45;0.6793;0.2533
207.2489;3;111;44;0.6792;0.3138
207.2589;1;112;44;0.6791;0.2914
207.2689;0;112;44;0.6790;0.3034
207.2789;-2;113;42;0.6790;0.4190
207.2889;-4;113;42;0.6789;0.3956
207.2989;-7;113;42;0.6788;0.4049
207.3089;-9;115;41;0.6787;0.5581
207.3189;-11;116;39;0.6787;0.5499
207.3289;-13;118;37;0.6786;0.6381
207.3389;-15;121;34;0.6785;0.6828
207.3489;-17;124;31;0.6784;0.7572
207.3589;-19;127;27;0.6784;1.0412
207.3689;-21;127;27;0.6783;0.7452
207.3789;-23;129;26;0.6782;1.0431
207.3889;-25;130;24;0.6782;0.9919
207.3989;-26;131;22;0.6781;1.1273
207.4089;-28;133;21;0.6780;1.0945
207.4189;-30;135;20;0.6779;1.2102
207.4289;-32;136;17;0.6779;1.1974
207.4389;-33;137;16;0.6778;1.2576
207.4489;-35;139;14;0.6777;1.2797
207.4589;-36;141;12;0.6776;1.3114
207.4689;-38;143;10;0.6776;1.2709
207.4789;-39;145;8;0.6775;1.2680
207.4889;-40;147;7;0.6774;1.2339
207.4989;-41;149;5;0.6773;1.2392
207.5089;-43;150;3;0.6773;1.2717
207.5189;-44;152;2;0.6772;1.1217
207.5289;-45;154;0;0.6771;1.2576
207.5389;-45;156;-2;0.6770;1.0133
207.5489;-46;157;-3;0.6770;1.0783
207.5589;-47;159;-5;0.6769;1.0540
207.5689;-48;160;-7;0.6768;0.9011
207.5789;-48;161;-8;0.6767;0.8171
207.5889;-49;162;-10;0.6767;0.7505
207.5989;-49;163;-11;0.6766;0.6772
207.6089;-49;164;-12;0.6765;0.5326
207.6189;-49;165;-12;0.6765;0.4659
207.6289;-49;166;-13;0.6764;0.3740
207.6389;-49;167;-14;0.6763;0.2381
207.6489;-49;167;-15;0.6762;0.1651
207.6589;-49;168;-15;0.6762;0.0596
207.6689;-49;168;-16;0.6761;-0.0310
207.6789;-49;168;-16;0.6760;-0.1459
207.6889;-48;169;-16;0.6759;-0.2378
207.6989;-48;169;-16;0.6759;-0.3265
207.7089;-47;169;-16;0.6758;-0.3902
207.7189;-46;169;-16;0.6757;-0.4637
207.7289;-46;169;-16;0.6756;-0.5213
207.7389;-45;168;-16;0.6756;-0.5663
207.7489;-44;168;-16;0.6755;-0.5994
207.7589;-43;168;-16;0.6754;-0.5837
207.7689;-42;168;-16;0.6753;-0.5951
207.7789;-40;167;-15;0.6753;-0.5487
207.7889;-39;167;-15;0.6752;-0.5410
207.7989;-38;167;-14;0.6751;-0.5330
207.8089;-36;166;-14;0.6751;-0.4709
207.8189;-35;165;-13;0.6750;-0.4451
207.8289;-33;165;-13;0.6749;-0.3622
207.8389;-32;165;-13;0.6748;-0.3977
207.8489;-30;164;-13;0.6748;-0.3300
207.8589;-28;164;-12;0.6747;-0.3180
207.8689;-27;163;-12;0.6746;-0.3414
207.8789;-25;163;-11;0.6745;-0.2916
207.8889;-23;163;-11;0.6745;-0.3318
207.8989;-21;163;-10;0.6744;-0.2087
207.9089;-19;163;-10;0.6743;-0.2335
207.9189;-17;162;-10;0.6742;-0.2538
207.9289;-15;161;-9;0.6742;-0.2911
207.9389;-13;161;-9;0.6741;-0.2724
207.9489;-11;161;-9;0.6740;-0.2980
207.9589;-9;161;-8;0.6740;-0.3087
207.9689;-7;160;-8;0.6739;-0.3822
207.9789;-5;159;-7;0.6738;-0.4464
207.9889;-3;158;-6;0.6737;-0.3835
207.9989;-1;158;-6;0.6737;-0.4494
208.0089;0;157;-4;0.6736;-0.5954
208.0189;2;156;-4;0.6735;-0.5671
208.0289;5;156;-3;0.6734;-0.5274
208.0389;7;154;-2;0.6734;-0.7992
208.0489;9;153;1;0.6733;-0.6319
208.0589;11;153;2;0.6732;-0.7219
208.0689;13;151;3;0.6731;-0.7931
208.0789;15;148;5;0.6731;-0.8600
208.0889;17;145;8;0.6730;-0.8888
208.0989;19;140;12;0.6729;-1.1187
208.1089;21;139;14;0.6729;-0.8664
208.1189;23;138;14;0.6728;-1.1011
208.1289;25;137;16;0.6727;-1.1478
208.1389;26;135;18;0.6726;-1.2282
208.1489;28;134;20;0.6726;-1.2037
208.1589;30;132;21;0.6725;-1.2570
208.1689;31;130;23;0.6724;-1.2887
208.1789;33;129;24;0.6723;-1.2469
208.1889;35;127;26;0.6723;-1.3034
208.1989;36;125;28;0.6722;-1.3721
208.2089;37;124;30;0.6721;-1.1888
