t;u;yr;yl;freq;dtheta
50.6627;17;-10590;7822;0.6256;-0.1400
50.6727;19;-10578;7805;0.6263;-0.1038
50.6827;21;-10569;7792;0.6269;-0.0569
50.6927;22;-10564;7782;0.6276;-0.0486
50.7027;24;-10563;7776;0.6282;-0.0177
50.7127;26;-10564;7774;0.6289;-0.0630
50.7227;27;-10568;7775;0.6295;-0.1155
50.7327;29;-10574;7780;0.6302;-0.0912
50.7427;31;-10581;7786;0.6308;-0.0744
50.7527;32;-10592;7795;0.6315;-0.0622
50.7627;34;-10604;7806;0.6322;-0.0715
50.7727;35;-10618;7819;0.6328;0.0521
50.7827;36;-10636;7835;0.6335;0.0409
50.7927;38;-10655;7853;0.6342;-0.0190
50.8027;39;-10677;7874;0.6348;-0.1741
50.8127;40;-10701;7896;0.6355;-0.0675
50.8227;41;-10727;7922;0.6362;0.0532
50.8327;42;-10755;7949;0.6368;0.1544
50.8427;43;-10785;7978;0.6375;-0.0768
50.8527;44;-10817;8009;0.6382;-0.0052
50.8627;45;-10850;8042;0.6389;0.0252
50.8727;46;-10885;8076;0.6395;-0.0457
50.8827;47;-10922;8112;0.6402;-0.0870
50.8927;47;-10960;8149;0.6409;-0.0723
50.9027;48;-10999;8188;0.6416;0.0130
50.9127;48;-11039;8228;0.6423;-0.0145
50.9227;49;-11080;8270;0.6430;-0.0081
50.9327;49;-11123;8312;0.6436;0.0908
50.9427;49;-11167;8356;0.6443;-0.0686
50.9527;49;-11212;8400;0.6450;-0.1123
50.9627;49;-11256;8446;0.6457;-0.0947
50.9727;49;-11302;8492;0.6464;0.0497
50.9827;49;-11350;8539;0.6471;0.0884
50.9927;49;-11397;8587;0.6478;-0.0449
51.0027;49;-11446;8635;0.6485;-0.0414
51.0127;49;-11495;8684;0.6492;-0.0486
51.0227;48;-11543;8734;0.6499;-0.0172
51.0327;48;-11593;8784;0.6506;-0.0009
51.0427;47;-11642;8834;0.6513;-0.0321
51.0527;46;-11693;8885;0.6520;0.0308
51.0627;46;-11743;8936;0.6527;0.0159
51.0727;45;-11794;8987;0.6534;-0.0736
51.0827;44;-11845;9038;0.6541;-0.0238
51.0927;43;-11896;9090;0.6548;-0.0086
51.1027;42;-11946;9142;0.6555;0.0170
51.1127;41;-11997;9193;0.6563;0.0204
51.1227;40;-12048;9245;0.6570;-0.0270
51.1327;38;-12099;9297;0.6577;-0.0651
51.1427;37;-12150;9348;0.6584;-0.0201
51.1527;36;-12200;9400;0.6591;0.0257
51.1627;34;-12251;9452;0.6598;0.0356
51.1727;33;-12301;9503;0.6606;0.0111
51.1827;31;-12351;9554;0.6613;0.0249
51.1927;29;-12401;9605;0.6620;0.0114
51.2027;28;-12451;9656;0.6627;0.0156
51.2127;26;-12500;9706;0.6635;-0.0502
51.2228;24;-12550;9757;0.6642;-0.1022
51.2329;22;-12599;9807;0.6649;-0.0657
51.2428;21;-12647;9856;0.6657;-0.0065
51.2533;19;-12696;9906;0.6664;0.0417
51.2627;17;-12740;9952;0.6671;-0.0382
51.2727;15;-12787;10000;0.6679;-0.1296
51.2827;13;-12832;10046;0.6686;0.0455
51.2927;11;-12877;10093;0.6694;0.0074
51.3027;9;-12920;10138;0.6701;0.0905
51.3127;6;-12964;10182;0.6709;-0.0699
51.3227;4;-13006;10226;0.6716;-0.0411
51.3327;2;-13046;10268;0.6723;-0.1056
51.3427;0;-13085;10310;0.6731;0.0359
51.3527;-1;-13124;10350;0.6739;0.0068
51.3627;-3;-13160;10388;0.6746;-0.0467
51.3727;-5;-13196;10426;0.6754;0.1094
51.3827;-7;-13229;10462;0.6761;0.1201
51.3927;-9;-13261;10495;0.6769;0.0087
51.4027;-11;-13290;10527;0.6776;0.2032
51.4127;-13;-13318;10556;0.6784;-0.0169
51.4227;-16;-13341;10581;0.6792;0.0313
51.4327;-18;-13362;10604;0.6799;-0.0241
51.4427;-20;-13379;10622;0.6807;-0.0673
51.4527;-21;-13392;10637;0.6815;0.0321
51.4627;-23;-13401;10648;0.6822;0.0726
51.4727;-25;-13406;10655;0.6830;0.2051
51.4827;-27;-13407;10657;0.6838;0.0742
51.4927;-29;-13406;10657;0.6846;-0.0363
51.5027;-31;-13401;10654;0.6853;0.0473
51.5127;-32;-13395;10648;0.6861;-0.0662
51.5227;-34;-13385;10640;0.6869;0.0668
51.5327;-35;-13373;10629;0.6877;-0.0523
51.5427;-37;-13358;10615;0.6885;-0.0012
51.5527;-38;-13341;10599;0.6893;0.0103
51.5627;-40;-13321;10580;0.6900;0.0279
51.5727;-41;-13299;10559;0.6908;0.0846
51.5827;-42;-13274;10535;0.6916;0.1251
51.5927;-43;-13247;10509;0.6924;-0.0577
51.6027;-44;-13218;10481;0.6932;-0.0220
51.6127;-45;-13187;10450;0.6940;-0.0214
51.6227;-46;-13154;10418;0.6948;-0.0718
51.6327;-47;-13119;10384;0.6956;0.0638
51.6427;-47;-13082;10348;0.6964;0.0716
51.6527;-48;-13044;10311;0.6972;-0.0438
51.6627;-48;-13004;10272;0.6980;0.0537
51.6727;-49;-12962;10232;0.6988;0.0591
51.6827;-49;-12920;10190;0.6997;-0.0742
51.6927;-49;-12876;10147;0.7005;0.0670
51.7027;-49;-12831;10103;0.7013;0.0436
51.7127;-49;-12786;10058;0.7021;-0.0859
51.7227;-49;-12740;10013;0.7029;-0.0752
51.7327;-49;-12692;9966;0.7037;0.0191
51.7427;-49;-12644;9918;0.7046;-0.0467
51.7527;-49;-12596;9870;0.7054;-0.0054
51.7627;-48;-12546;9822;0.7062;-0.1528
51.7727;-48;-12496;9772;0.7070;-0.0441
51.7827;-47;-12446;9722;0.7079;0.0569
51.7927;-46;-12396;9672;0.7087;0.0764
51.8027;-45;-12346;9621;0.7095;0.0766
51.8127;-44;-12295;9570;0.7104;0.0561
51.8227;-43;-12244;9519;0.7112;0.0175
51.8327;-42;-12192;9468;0.7120;-0.0347
51.8427;-41;-12142;9416;0.7129;-0.0491
51.8527;-40;-12090;9364;0.7137;-0.0326
51.8627;-38;-12040;9313;0.7146;0.0399
51.8727;-37;-11989;9261;0.7154;0.0551
51.8827;-35;-11938;9209;0.7163;-0.0004
51.8927;-34;-11888;9158;0.7171;-0.0411
51.9027;-32;-11838;9106;0.7180;-0.0334
51.9127;-30;-11788;9055;0.7188;0.0385
51.9227;-29;-11738;9004;0.7197;0.0516
51.9327;-27;-11689;8954;0.7206;-0.0638
51.9427;-25;-11640;8904;0.7214;-0.0249
51.9527;-23;-11592;8854;0.7223;0.0612
51.9627;-21;-11544;8804;0.7231;0.0159
51.9727;-19;-11496;8755;0.7240;-0.0403
51.9827;-17;-11450;8706;0.7249;-0.0350
51.9927;-14;-11404;8658;0.7258;0.0500
52.0027;-12;-11360;8611;0.7266;0.0180
52.0127;-10;-11316;8565;0.7275;-0.0539
52.0227;-8;-11273;8520;0.7284;-0.0966
52.0327;-5;-11232;8475;0.7293;0.0551
52.0427;-3;-11192;8432;0.7302;-0.0265
52.0527;-1;-11153;8389;0.7310;-0.0265
52.0627;0;-11115;8348;0.7319;-0.1581
52.0727;3;-11080;8308;0.7328;0.0193
52.0827;5;-11046;8270;0.7337;0.1081
52.0927;7;-11013;8233;0.7346;-0.0132
52.1027;10;-10983;8198;0.7355;0.0764
52.1127;12;-10956;8166;0.7364;0.0015
52.1227;14;-10931;8136;0.7373;0.1433
52.1327;16;-10910;8110;0.7382;-0.0736
52.1427;18;-10893;8087;0.7391;-0.1704
52.1527;21;-10880;8068;0.7400;-0.1048
52.1627;23;-10870;8054;0.7409;-0.1523
52.1727;25;-10865;8043;0.7418;0.0516
52.1827;27;-10864;8037;0.7427;0.0098
52.1927;29;-10866;8035;0.7437;-0.0710
52.2027;30;-10871;8037;0.7446;-0.1714
52.2127;32;-10879;8042;0.7455;-0.0742
52.2227;34;-10889;8049;0.7464;0.0415
52.2327;36;-10902;8059;0.7473;0.0087
52.2427;37;-10917;8071;0.7483;0.0684
52.2527;39;-10935;8086;0.7492;-0.0947
52.2627;40;-10955;8104;0.7501;-0.0856
52.2727;42;-10978;8125;0.7511;-0.0494
52.2827;43;-11002;8148;0.7520;0.0199
52.2927;44;-11030;8173;0.7529;-0.0553
52.3027;45;-11058;8201;0.7539;-0.0742
52.3127;46;-11090;8230;0.7548;-0.1091
52.3227;47;-11123;8262;0.7558;0.0401
52.3327;47;-11158;8296;0.7567;0.0055
52.3427;48;-11194;8332;0.7577;-0.0942
52.3527;49;-11232;8368;0.7586;-0.1637
52.3627;49;-11272;8407;0.7596;-0.0004
52.3727;49;-11312;8448;0.7605;-0.0425
52.3827;49;-11355;8489;0.7615;-0.0816
52.3927;49;-11398;8532;0.7625;0.0599
52.4027;49;-11442;8576;0.7634;-0.0417
52.4127;49;-11487;8620;0.7644;-0.0555
52.4227;49;-11533;8666;0.7654;0.0316
52.4327;49;-11579;8712;0.7663;0.0415
52.4427;48;-11626;8760;0.7673;-0.0574
52.4527;47;-11674;8807;0.7683;-0.1144
52.4627;47;-11723;8856;0.7693;-0.0337
52.4727;46;-11771;8905;0.7703;0.0596
52.4827;45;-11820;8954;0.7712;0.0225
52.4927;44;-11869;9004;0.7722;-0.1384
52.5027;43;-11919;9054;0.7732;-0.0443
52.5127;41;-11969;9104;0.7742;0.0167
52.5227;40;-12018;9154;0.7752;0.0265
52.5327;39;-12068;9205;0.7762;-0.0220
52.5427;37;-12118;9256;0.7772;0.0090
52.5527;35;-12167;9306;0.7782;0.0335
52.5627;34;-12217;9357;0.7792;0.0015
52.5727;32;-12266;9407;0.7802;-0.0912
52.5827;30;-12316;9458;0.7812;-0.0742
52.5927;28;-12366;9508;0.7822;0.0002
52.6027;26;-12415;9557;0.7833;0.0638
52.6127;24;-12463;9606;0.7843;-0.0116
52.6227;21;-12511;9656;0.7853;-0.0299
52.6327;19;-12559;9704;0.7863;-0.0212
52.6427;17;-12606;9753;0.7874;-0.0398
52.6527;15;-12652;9800;0.7884;-0.0153
52.6627;12;-12697;9847;0.7894;0.0479
52.6727;10;-12742;9893;0.7904;0.0702
52.6827;7;-12786;9938;0.7915;-0.1003
52.6927;5;-12828;9983;0.7925;0.0217
52.7027;2;-12869;10026;0.7936;-0.0206
52.7127;0;-12909;10068;0.7946;0.0583
52.7227;-2;-12948;10109;0.7957;-0.1120
52.7327;-4;-12986;10148;0.7967;-0.0470
52.7427;-7;-13022;10186;0.7978;0.0007
52.7527;-9;-13055;10222;0.7988;0.1190
52.7627;-11;-13087;10256;0.7999;-0.0379
52.7727;-14;-13116;10286;0.8009;0.1449
52.7827;-16;-13141;10314;0.8020;0.0476
52.7927;-19;-13163;10337;0.8031;-0.1661
52.8027;-21;-13181;10357;0.8042;0.0932
52.8127;-23;-13196;10372;0.8052;0.1523
52.8227;-25;-13206;10384;0.8063;0.0684
52.8327;-28;-13212;10390;0.8074;0.1579
52.8427;-30;-13213;10391;0.8085;0.0988
52.8527;-32;-13211;10389;0.8095;0.0615
52.8627;-33;-13206;10384;0.8106;0.0415
52.8727;-35;-13199;10376;0.8117;0.0074
52.8827;-37;-13188;10366;0.8128;0.0585
52.8927;-39;-13175;10352;0.8139;-0.0259
52.9027;-40;-13158;10336;0.8150;-0.1040
52.9127;-42;-13139;10317;0.8161;-0.0273
52.9227;-43;-13118;10296;0.8172;0.1001
52.9327;-44;-13094;10272;0.8183;0.1390
52.9438;-45;-13064;10242;0.8196;0.0750
52.9540;-46;-13034;10213;0.8207;-0.0078
52.9636;-47;-13004;10184;0.8218;0.0559
52.9737;-48;-12970;10150;0.8229;-0.0108
52.9837;-48;-12935;10116;0.8240;-0.0910
52.9937;-49;-12897;10080;0.8252;0.1097
53.0037;-49;-12859;10041;0.8263;-0.0526
53.0137;-49;-12818;10002;0.8274;-0.0811
53.0237;-49;-12776;9961;0.8286;0.0433
53.0337;-49;-12734;9918;0.8297;-0.0150
53.0437;-49;-12689;9875;0.8309;0.0351
53.0537;-49;-12644;9831;0.8320;-0.0305
53.0637;-48;-12598;9785;0.8331;0.0455
53.0737;-48;-12551;9739;0.8343;0.1177
53.0837;-47;-12504;9692;0.8355;-0.0105
53.0937;-46;-12455;9644;0.8366;-0.0641
53.1037;-45;-12406;9596;0.8378;0.0676
53.1137;-44;-12357;9547;0.8389;0.0345
53.1237;-43;-12308;9497;0.8401;0.0750
53.1337;-41;-12258;9448;0.8413;-0.0670
53.1437;-40;-12208;9398;0.8425;-0.0222
53.1537;-38;-12158;9348;0.8436;0.0183
53.1637;-36;-12108;9297;0.8448;0.0463
53.1737;-35;-12058;9247;0.8460;-0.0180
53.1837;-33;-12008;9197;0.8472;0.0364
53.1937;-31;-11959;9147;0.8484;0.0196
53.2037;-28;-11910;9097;0.8496;0.0396
53.2137;-26;-11861;9047;0.8508;-0.0374
53.2237;-24;-11813;8998;0.8520;-0.0086
53.2337;-21;-11765;8949;0.8532;0.0718
53.2437;-19;-11718;8901;0.8544;-0.0643
53.2537;-17;-11671;8852;0.8556;-0.0126
53.2637;-14;-11625;8804;0.8568;0.0646
53.2737;-11;-11580;8757;0.8580;0.0359
53.2837;-9;-11536;8712;0.8593;0.0401
53.2937;-6;-11493;8666;0.8605;0.0212
53.3037;-3;-11451;8623;0.8617;-0.0907
53.3137;-1;-11410;8580;0.8630;0.0140
53.3237;1;-11372;8538;0.8642;-0.0044
53.3337;4;-11334;8498;0.8654;-0.0068
53.3437;6;-11299;8459;0.8667;-0.0902
53.3537;9;-11265;8422;0.8679;-0.0491
53.3637;12;-11234;8387;0.8692;-0.0347
53.3737;14;-11206;8356;0.8704;-0.1168
53.3837;17;-11182;8327;0.8717;0.0055
53.3937;20;-11162;8302;0.8730;0.1433
53.4037;22;-11146;8282;0.8742;0.0745
53.4137;24;-11134;8266;0.8755;0.1262
53.4237;27;-11127;8255;0.8768;-0.0635
53.4337;29;-11125;8248;0.8780;-0.0630
53.4437;31;-11127;8246;0.8793;0.0199
53.4537;33;-11132;8249;0.8806;-0.0137
53.4637;35;-11140;8254;0.8819;-0.0763
53.4737;37;-11150;8262;0.8832;-0.1216
53.4837;39;-11164;8273;0.8845;-0.1184
53.4937;41;-11181;8286;0.8858;-0.0190
53.5037;42;-11200;8303;0.8871;-0.1317
53.5137;44;-11221;8323;0.8884;-0.0137
53.5237;45;-11246;8345;0.8897;0.0236
53.5337;46;-11272;8370;0.8910;-0.0206
53.5437;47;-11301;8397;0.8923;0.0271
53.5537;48;-11332;8426;0.8937;-0.1405
53.5637;48;-11366;8458;0.8950;-0.1509
53.5737;49;-11401;8492;0.8963;0.0583
53.5837;49;-11438;8528;0.8976;0.0332
53.5937;49;-11476;8565;0.8990;-0.0838
53.6037;49;-11516;8604;0.9003;0.0247
53.6137;49;-11557;8644;0.9017;0.0449
53.6237;49;-11600;8686;0.9030;-0.0622
53.6337;49;-11643;8729;0.9044;-0.0222
53.6437;48;-11688;8773;0.9057;0.0942
53.6537;47;-11733;8818;0.9071;-0.0041
53.6637;46;-11779;8863;0.9085;-0.0331
53.6737;45;-11826;8910;0.9098;0.0167
53.6837;44;-11872;8957;0.9112;0.0217
53.6937;43;-11920;9004;0.9126;-0.0518
53.7037;41;-11968;9052;0.9140;-0.0062
53.7137;40;-12016;9101;0.9154;-0.0177
53.7237;38;-12064;9149;0.9167;0.0028
53.7337;36;-12112;9198;0.9181;0.0593
53.7437;34;-12161;9247;0.9195;0.0271
53.7537;32;-12209;9296;0.9209;-0.0758
53.7637;30;-12257;9344;0.9224;-0.0110
53.7737;27;-12305;9393;0.9238;0.0332
53.7837;25;-12352;9441;0.9252;-0.0057
53.7937;22;-12400;9489;0.9266;-0.0070
53.8037;19;-12446;9537;0.9280;0.0529
53.8137;17;-12492;9584;0.9295;-0.0132
53.8237;14;-12539;9631;0.9309;-0.0891
53.8337;11;-12584;9677;0.9323;0.0567
53.8437;8;-12628;9722;0.9338;-0.0779
53.8537;5;-12670;9766;0.9352;0.0447
53.8637;2;-12712;9810;0.9367;-0.1299
53.8737;0;-12753;9852;0.9381;0.0417
53.8837;-2;-12792;9893;0.9396;-0.0766
53.8937;-5;-12830;9932;0.9411;-0.0401
53.9037;-8;-12866;9970;0.9425;0.0833
53.9137;-11;-12900;10005;0.9440;-0.0574
53.9237;-14;-12931;10038;0.9455;-0.1421
53.9337;-17;-12959;10067;0.9470;-0.0878
53.9437;-20;-12983;10093;0.9485;0.1185
53.9537;-22;-13003;10115;0.9500;0.1307
53.9637;-25;-13019;10132;0.9515;0.0367
53.9737;-27;-13030;10144;0.9530;-0.0393
53.9837;-30;-13036;10151;0.9545;0.0532
53.9937;-32;-13038;10153;0.9560;-0.0004
54.0037;-34;-13035;10152;0.9575;-0.0523
54.0137;-37;-13029;10148;0.9590;0.0686
54.0237;-38;-13020;10141;0.9606;0.1331
54.0337;-40;-13008;10130;0.9621;-0.0025
54.0437;-42;-12993;10117;0.9636;0.1688
54.0537;-43;-12975;10100;0.9652;0.1299
54.0637;-45;-12954;10081;0.9667;0.1744
54.0737;-46;-12930;10058;0.9683;-0.0222
54.0837;-47;-12904;10033;0.9698;-0.0827
54.0937;-48;-12875;10006;0.9714;-0.1317
54.1037;-49;-12844;9976;0.9730;0.0758
54.1137;-49;-12810;9944;0.9745;0.1139
54.1237;-49;-12774;9910;0.9761;0.0455
54.1337;-49;-12737;9874;0.9777;0.0119
54.1437;-49;-12698;9836;0.9793;0.0060
54.1537;-49;-12657;9796;0.9809;-0.0635
54.1637;-49;-12615;9756;0.9825;-0.0036
54.1737;-48;-12572;9714;0.9841;-0.1176
54.1837;-47;-12528;9670;0.9857;0.0998
54.1937;-46;-12482;9626;0.9873;0.0761
54.2037;-45;-12436;9581;0.9889;0.0830
54.2137;-44;-12389;9535;0.9905;-0.0720
54.2237;-42;-12342;9489;0.9922;0.1142
54.2337;-40;-12294;9442;0.9938;0.0367
54.2437;-39;-12246;9394;0.9954;0.0529
54.2537;-37;-12198;9347;0.9971;-0.1030
54.2637;-34;-12150;9299;0.9987;-0.0489
54.2737;-32;-12102;9251;1.0004;0.0758
54.2837;-30;-12053;9203;1.0021;0.0044
54.2937;-27;-12005;9155;1.0037;-0.0350
54.3037;-24;-11958;9107;1.0054;0.0710
54.3137;-22;-11911;9060;1.0071;0.0154
54.3237;-19;-11864;9013;1.0088;-0.0926
54.3337;-16;-11818;8967;1.0105;0.1427
54.3437;-13;-11773;8920;1.0121;-0.0694
54.3537;-10;-11729;8875;1.0138;-0.1288
54.3637;-6;-11686;8831;1.0156;0.1174
54.3737;-3;-11643;8787;1.0173;0.0865
54.3837;0;-11602;8745;1.0190;0.0649
54.3937;2;-11563;8704;1.0207;-0.0590
54.4037;5;-11526;8664;1.0224;0.0926
54.4137;9;-11490;8625;1.0242;0.1163
54.4237;12;-11456;8589;1.0259;-0.0068
54.4337;15;-11426;8556;1.0277;-0.0217
54.4437;18;-11400;8526;1.0294;-0.3129
54.4537;21;-11378;8500;1.0312;-0.1245
54.4637;24;-11360;8478;1.0330;-0.0633
54.4737;26;-11346;8461;1.0347;-0.0968
54.4837;29;-11337;8449;1.0365;-0.1930
54.4937;32;-11334;8442;1.0383;-0.1392
54.5037;34;-11335;8441;1.0401;-0.2572
54.5137;36;-11340;8444;1.0419;0.0662
54.5237;39;-11347;8451;1.0437;0.0263
54.5337;41;-11358;8460;1.0455;-0.0094
54.5437;42;-11372;8474;1.0473;-0.0704
54.5537;44;-11389;8490;1.0491;0.0130
54.5637;45;-11410;8509;1.0510;-0.0497
54.5737;47;-11433;8531;1.0528;-0.0145
54.5837;48;-11458;8556;1.0546;0.0122
54.5937;48;-11487;8584;1.0565;-0.1714
54.6037;49;-11518;8614;1.0583;-0.0526
54.6137;49;-11550;8646;1.0602;0.1187
54.6237;49;-11585;8680;1.0621;-0.1168
54.6337;49;-11622;8716;1.0639;0.0209
54.6438;49;-11660;8754;1.0658;0.0862
54.6540;49;-11701;8794;1.0678;-0.0449
54.6638;48;-11741;8834;1.0696;0.1257
54.6737;47;-11783;8876;1.0715;-0.0792
54.6837;46;-11826;8919;1.0734;0.0351
54.6937;44;-11870;8963;1.0753;-0.0076
54.7037;43;-11915;9008;1.0772;0.0713
54.7137;41;-11960;9053;1.0792;-0.0915
54.7237;39;-12006;9100;1.0811;-0.0510
54.7337;37;-12052;9146;1.0830;0.0583
54.7437;34;-12099;9193;1.0850;-0.0377
54.7537;32;-12145;9240;1.0869;0.0340
54.7637;29;-12192;9287;1.0889;0.0340
54.7737;26;-12238;9334;1.0909;-0.0814
54.7837;23;-12284;9380;1.0929;0.0252
54.7937;20;-12330;9427;1.0948;0.0439
54.8037;17;-12375;9473;1.0968;-0.0635
54.8137;14;-12420;9518;1.0988;0.0692
54.8237;11;-12464;9563;1.1008;0.1870
54.8337;7;-12507;9607;1.1029;-0.0497
54.8437;4;-12549;9650;1.1049;0.0737
54.8537;0;-12590;9693;1.1069;-0.0622
54.8637;-2;-12629;9734;1.1089;0.0260
54.8737;-6;-12668;9773;1.1110;0.0119
54.8837;-9;-12704;9811;1.1130;0.0377
54.8937;-12;-12738;9846;1.1151;0.1366
54.9037;-16;-12769;9878;1.1172;0.1150
54.9137;-19;-12796;9907;1.1192;0.1065
54.9237;-22;-12819;9931;1.1213;0.0265
54.9337;-25;-12837;9951;1.1234;-0.0768
54.9437;-28;-12851;9966;1.1255;0.0841
54.9537;-31;-12860;9976;1.1276;0.1430
54.9637;-34;-12864;9981;1.1297;0.0052
54.9737;-36;-12863;9981;1.1318;-0.1357
54.9837;-39;-12858;9977;1.1340;-0.1096
54.9937;-41;-12850;9970;1.1361;0.0060
55.0037;-43;-12839;9960;1.1382;-0.0633
55.0137;-44;-12824;9946;1.1404;0.0852
55.0237;-46;-12807;9928;1.1426;-0.1059
55.0337;-47;-12785;9908;1.1447;-0.0270
55.0437;-48;-12761;9885;1.1469;-0.1291
55.0537;-49;-12734;9859;1.1491;0.0575
55.0637;-49;-12705;9831;1.1513;0.0170
55.0737;-49;-12673;9800;1.1535;0.1289
55.0837;-49;-12638;9767;1.1557;0.0788
55.0937;-49;-12602;9732;1.1579;0.0551
55.1037;-49;-12564;9695;1.1601;-0.0004
55.1137;-48;-12524;9657;1.1624;0.0689
55.1237;-47;-12483;9617;1.1646;0.0260
55.1337;-45;-12440;9576;1.1669;-0.1301
55.1437;-44;-12397;9533;1.1691;-0.0499
55.1537;-42;-12353;9490;1.1714;0.1030
55.1637;-40;-12308;9446;1.1737;0.1430
55.1737;-38;-12262;9401;1.1760;-0.1040
55.1837;-35;-12216;9356;1.1783;0.0407
55.1937;-32;-12169;9310;1.1806;-0.0563
55.2037;-29;-12123;9265;1.1829;0.0052
55.2137;-26;-12077;9219;1.1852;0.0098
55.2237;-23;-12031;9173;1.1876;-0.0691
55.2337;-20;-11985;9128;1.1899;-0.0222
55.2437;-16;-11940;9083;1.1923;0.0257
55.2537;-13;-11896;9038;1.1946;-0.2082
55.2637;-9;-11852;8994;1.1970;-0.0593
55.2737;-5;-11810;8951;1.1994;-0.0110
55.2837;-2;-11768;8909;1.2018;-0.0044
55.2937;1;-11728;8868;1.2042;-0.0864
55.3037;5;-11690;8828;1.2066;0.0268
55.3137;9;-11653;8790;1.2090;0.0108
55.3237;12;-11619;8754;1.2114;0.0010
55.3337;16;-11588;8721;1.2139;-0.0353
55.3437;20;-11561;8691;1.2163;0.1006
55.3537;23;-11539;8666;1.2188;-0.1307
55.3637;26;-11522;8646;1.2212;-0.0483
55.3737;29;-11509;8631;1.2237;0.1499
55.3837;32;-11502;8620;1.2262;-0.1400
55.3937;35;-11500;8616;1.2287;0.0441
55.4037;38;-11502;8616;1.2312;0.0087
55.4137;40;-11507;8619;1.2337;-0.0760
55.4237;42;-11516;8626;1.2363;-0.0025
55.4337;44;-11528;8636;1.2388;-0.1381
55.4437;46;-11544;8650;1.2413;-0.1187
55.4537;47;-11563;8667;1.2439;0.0593
55.4637;48;-11585;8688;1.2465;-0.1909
55.4737;49;-11610;8711;1.2491;-0.1149
55.4837;49;-11638;8737;1.2516;0.0633
55.4937;49;-11668;8766;1.2542;-0.0166
55.5037;49;-11700;8798;1.2569;0.0263
55.5137;49;-11734;8831;1.2595;-0.1072
55.5237;48;-11771;8866;1.2621;-0.0044
55.5337;47;-11809;8903;1.2648;-0.1632
55.5437;46;-11848;8942;1.2674;-0.0782
55.5537;44;-11889;8982;1.2701;0.0583
55.5637;42;-11930;9023;1.2728;-0.0590
55.5737;40;-11972;9065;1.2755;0.0844
55.5837;37;-12016;9107;1.2782;-0.0627
55.5937;34;-12059;9151;1.2809;0.0521
55.6037;31;-12103;9195;1.2836;-0.0174
55.6137;28;-12147;9239;1.2864;0.0401
55.6237;25;-12192;9283;1.2891;0.0337
55.6337;21;-12236;9327;1.2919;-0.0998
55.6437;17;-12279;9371;1.2946;0.0764
55.6537;13;-12322;9414;1.2974;-0.0518
55.6637;9;-12364;9457;1.3002;0.0694
55.6737;5;-12405;9499;1.3030;0.0084
55.6837;1;-12446;9540;1.3059;-0.0020
55.6937;-2;-12485;9580;1.3087;-0.0955
55.7037;-6;-12523;9619;1.3115;0.1190
55.7137;-10;-12559;9656;1.3144;-0.0345
55.7237;-14;-12592;9690;1.3173;0.1233
55.7337;-18;-12622;9721;1.3202;0.0641
55.7437;-22;-12649;9748;1.3230;-0.0587
55.7537;-25;-12670;9771;1.3260;0.6834
55.7637;-29;-12687;9789;1.3289;0.2309
55.7737;-32;-12699;9801;1.3318;0.0002
55.7837;-35;-12705;9808;1.3348;0.2080
55.7937;-38;-12706;9809;1.3377;0.0945
55.8037;-40;-12702;9806;1.3407;-0.0366
55.8137;-43;-12695;9800;1.3437;-0.0878
55.8237;-45;-12684;9789;1.3467;0.0383
55.8337;-46;-12670;9776;1.3497;-0.0283
55.8437;-48;-12651;9758;1.3527;0.0364
55.8537;-49;-12630;9738;1.3558;-0.0609
55.8637;-49;-12605;9714;1.3588;0.0423
55.8737;-49;-12578;9687;1.3619;-0.0848
55.8837;-49;-12548;9658;1.3650;-0.1022
55.8937;-49;-12515;9626;1.3681;0.1406
55.9037;-48;-12480;9592;1.3712;0.0692
55.9137;-47;-12444;9557;1.3743;-0.0305
55.9237;-45;-12405;9520;1.3774;-0.2114
55.9337;-43;-12366;9481;1.3806;0.0433
55.9437;-41;-12325;9441;1.3838;0.0071
55.9537;-39;-12283;9400;1.3870;-0.0057
55.9637;-36;-12240;9358;1.3901;0.0665
55.9737;-33;-12197;9316;1.3934;0.0241
55.9837;-29;-12153;9273;1.3966;-0.0731
55.9937;-25;-12109;9230;1.3998;0.0822
56.0037;-22;-12066;9187;1.4031;-0.1237
56.0137;-18;-12022;9144;1.4064;0.0881
56.0237;-13;-11980;9102;1.4096;-0.1248
56.0337;-9;-11938;9060;1.4129;0.1012
56.0437;-5;-11896;9019;1.4163;-0.0707
56.0537;0;-11856;8978;1.4196;0.0764
56.0637;3;-11818;8939;1.4230;-0.0395
56.0737;8;-11780;8902;1.4263;-0.0555
56.0837;12;-11746;8866;1.4297;0.0188
56.0937;16;-11714;8833;1.4331;-0.0518
56.1037;21;-11685;8803;1.4365;-0.1277
56.1137;25;-11662;8778;1.4399;-0.0246
56.1237;28;-11642;8758;1.4434;-0.0220
56.1337;32;-11630;8743;1.4469;-0.1059
56.1437;35;-11622;8734;1.4503;0.3436
56.1537;38;-11620;8730;1.4538;0.1800
56.1637;41;-11624;8732;1.4573;-0.0443
56.1737;43;-11630;8738;1.4609;-0.0910
56.1837;45;-11641;8747;1.4644;-0.0718
56.1937;47;-11656;8760;1.4680;-0.0289
56.2037;48;-11673;8776;1.4716;0.0681
56.2137;49;-11694;8796;1.4752;-0.0553
56.2237;49;-11718;8819;1.4788;0.0023
56.2337;49;-11745;8844;1.4824;-0.0582
56.2437;49;-11775;8872;1.4861;-0.1800
